Camera.Trap.Name,data.hora.correta,Photo.time,bin
5053,5/25/14 08:24,08:24:00,Psophia leucoptera
5053,5/25/14 08:24,08:24:00,Psophia leucoptera
5053,5/25/14 08:24,08:24:00,Psophia leucoptera
5053,5/25/14 08:24,08:24:00,Psophia leucoptera
5053,5/25/14 08:24,08:24:00,Psophia leucoptera
5053,5/25/14 08:24,08:24:00,Psophia leucoptera
5053,5/25/14 08:24,08:24:00,Psophia leucoptera
5053,5/25/14 08:25,08:25:00,Psophia leucoptera
5053,5/25/14 08:25,08:25:00,Psophia leucoptera
5053,5/25/14 08:25,08:25:00,Psophia leucoptera
5053,5/25/14 08:25,08:25:00,Psophia leucoptera
5053,5/25/14 08:25,08:25:00,Psophia leucoptera
5053,5/25/14 08:25,08:25:00,Psophia leucoptera
5053,5/25/14 08:25,08:25:00,Psophia leucoptera
5053,5/25/14 08:25,08:25:00,Psophia leucoptera
5053,5/25/14 08:25,08:25:00,Psophia leucoptera
5053,5/25/14 08:25,08:25:00,Psophia leucoptera
5053,5/25/14 08:25,08:25:00,Psophia leucoptera
5053,5/25/14 08:25,08:25:00,Psophia leucoptera
5053,5/25/14 08:26,08:26:00,Psophia leucoptera
5053,5/25/14 08:26,08:26:00,Psophia leucoptera
5053,5/25/14 08:26,08:26:00,Psophia leucoptera
5053,5/25/14 08:26,08:26:00,Psophia leucoptera
5053,5/25/14 08:26,08:26:00,Psophia leucoptera
5053,5/25/14 08:26,08:26:00,Psophia leucoptera
5053,5/25/14 13:12,13:12:00,Psophia leucoptera
5053,5/25/14 13:12,13:12:00,Psophia leucoptera
5053,5/25/14 13:12,13:12:00,Psophia leucoptera
5053,5/25/14 13:19,13:19:00,Psophia leucoptera
5053,5/25/14 13:19,13:19:00,Psophia leucoptera
5053,5/25/14 13:19,13:19:00,Psophia leucoptera
5053,5/25/14 13:56,13:56:00,Psophia leucoptera
5053,5/25/14 13:56,13:56:00,Psophia leucoptera
5053,5/25/14 13:56,13:56:00,Psophia leucoptera
5053,5/26/14 07:50,07:50:00,Psophia leucoptera
5053,5/26/14 07:50,07:50:00,Psophia leucoptera
5053,5/26/14 07:50,07:50:00,Psophia leucoptera
5053,5/26/14 14:24,14:24:00,Psophia leucoptera
5053,5/26/14 14:24,14:24:00,Psophia leucoptera
5053,5/26/14 14:24,14:24:00,Psophia leucoptera
5053,5/26/14 14:24,14:24:00,Psophia leucoptera
5053,5/26/14 14:24,14:24:00,Psophia leucoptera
5053,5/26/14 14:24,14:24:00,Psophia leucoptera
5053,5/27/14 07:19,07:19:00,Psophia leucoptera
5053,5/27/14 07:19,07:19:00,Psophia leucoptera
5053,5/27/14 07:19,07:19:00,Psophia leucoptera
5053,5/27/14 07:19,07:19:00,Psophia leucoptera
5053,5/27/14 07:19,07:19:00,Psophia leucoptera
5053,5/27/14 07:19,07:19:00,Psophia leucoptera
5053,5/27/14 07:19,07:19:00,Psophia leucoptera
5053,5/27/14 07:19,07:19:00,Psophia leucoptera
5053,5/27/14 07:19,07:19:00,Psophia leucoptera
5053,5/27/14 09:47,09:47:00,Psophia leucoptera
5053,5/27/14 09:47,09:47:00,Psophia leucoptera
5053,5/27/14 09:47,09:47:00,Psophia leucoptera
5053,5/28/14 06:41,06:41:00,Psophia leucoptera
5053,5/28/14 06:41,06:41:00,Psophia leucoptera
5053,5/28/14 06:41,06:41:00,Psophia leucoptera
5053,5/28/14 06:41,06:41:00,Psophia leucoptera
5053,5/28/14 06:41,06:41:00,Psophia leucoptera
5053,5/28/14 06:41,06:41:00,Psophia leucoptera
5053,5/28/14 06:47,06:47:00,Psophia leucoptera
5053,5/28/14 06:47,06:47:00,Psophia leucoptera
5053,5/28/14 06:47,06:47:00,Psophia leucoptera
5053,5/28/14 06:47,06:47:00,Psophia leucoptera
5053,5/28/14 06:47,06:47:00,Psophia leucoptera
5053,5/28/14 06:47,06:47:00,Psophia leucoptera
5053,5/28/14 06:48,06:48:00,Psophia leucoptera
5053,5/28/14 06:48,06:48:00,Psophia leucoptera
5053,5/28/14 06:48,06:48:00,Psophia leucoptera
5053,5/28/14 06:48,06:48:00,Psophia leucoptera
5053,5/28/14 06:48,06:48:00,Psophia leucoptera
5053,5/28/14 06:48,06:48:00,Psophia leucoptera
5053,5/28/14 13:54,13:54:00,Psophia leucoptera
5053,5/28/14 13:54,13:54:00,Psophia leucoptera
5053,5/28/14 13:54,13:54:00,Psophia leucoptera
5053,5/28/14 13:55,13:55:00,Psophia leucoptera
5053,5/28/14 13:55,13:55:00,Psophia leucoptera
5053,5/28/14 13:55,13:55:00,Psophia leucoptera
5053,5/29/14 12:14,12:14:00,Psophia leucoptera
5053,5/29/14 12:14,12:14:00,Psophia leucoptera
5053,5/29/14 12:14,12:14:00,Psophia leucoptera
5053,5/29/14 12:15,12:15:00,Psophia leucoptera
5053,5/29/14 12:15,12:15:00,Psophia leucoptera
5053,5/29/14 12:15,12:15:00,Psophia leucoptera
5053,5/29/14 12:15,12:15:00,Psophia leucoptera
5053,5/29/14 12:15,12:15:00,Psophia leucoptera
5053,5/29/14 12:15,12:15:00,Psophia leucoptera
5053,5/29/14 12:15,12:15:00,Psophia leucoptera
5053,5/29/14 12:15,12:15:00,Psophia leucoptera
5053,5/29/14 12:15,12:15:00,Psophia leucoptera
5053,5/29/14 13:24,13:24:00,Psophia leucoptera
5053,5/29/14 13:24,13:24:00,Psophia leucoptera
5053,5/29/14 13:24,13:24:00,Psophia leucoptera
5053,5/29/14 13:28,13:28:00,Psophia leucoptera
5053,5/29/14 13:28,13:28:00,Psophia leucoptera
5053,5/29/14 13:28,13:28:00,Psophia leucoptera
5053,5/29/14 13:28,13:28:00,Psophia leucoptera
5053,5/29/14 13:28,13:28:00,Psophia leucoptera
5053,5/29/14 13:28,13:28:00,Psophia leucoptera
5053,5/30/14 07:28,07:28:00,Psophia leucoptera
5053,5/30/14 07:28,07:28:00,Psophia leucoptera
5053,5/30/14 07:28,07:28:00,Psophia leucoptera
5053,5/30/14 08:40,08:40:00,Psophia leucoptera
5053,5/30/14 08:40,08:40:00,Psophia leucoptera
5053,5/30/14 08:40,08:40:00,Psophia leucoptera
5053,5/31/14 08:07,08:07:00,Psophia leucoptera
5053,5/31/14 08:07,08:07:00,Psophia leucoptera
5053,5/31/14 08:07,08:07:00,Psophia leucoptera
5053,5/31/14 08:07,08:07:00,Psophia leucoptera
5053,5/31/14 08:07,08:07:00,Psophia leucoptera
5053,5/31/14 08:07,08:07:00,Psophia leucoptera
5053,5/31/14 08:07,08:07:00,Psophia leucoptera
5053,5/31/14 08:07,08:07:00,Psophia leucoptera
5053,5/31/14 08:07,08:07:00,Psophia leucoptera
5053,5/31/14 08:07,08:07:00,Psophia leucoptera
5053,5/31/14 08:07,08:07:00,Psophia leucoptera
5053,5/31/14 08:07,08:07:00,Psophia leucoptera
5053,5/31/14 08:08,08:08:00,Psophia leucoptera
5053,5/31/14 08:08,08:08:00,Psophia leucoptera
5053,5/31/14 08:08,08:08:00,Psophia leucoptera
5053,5/31/14 08:08,08:08:00,Psophia leucoptera
5053,5/31/14 08:08,08:08:00,Psophia leucoptera
5053,5/31/14 08:08,08:08:00,Psophia leucoptera
5053,5/31/14 08:08,08:08:00,Psophia leucoptera
5053,5/31/14 08:08,08:08:00,Psophia leucoptera
5053,5/31/14 08:08,08:08:00,Psophia leucoptera
5053,5/31/14 08:08,08:08:00,Psophia leucoptera
5053,5/31/14 08:08,08:08:00,Psophia leucoptera
5053,5/31/14 08:08,08:08:00,Psophia leucoptera
5053,5/31/14 09:01,09:01:00,Psophia leucoptera
5053,5/31/14 09:01,09:01:00,Psophia leucoptera
5053,5/31/14 09:01,09:01:00,Psophia leucoptera
5053,5/31/14 12:11,12:11:00,Psophia leucoptera
5053,5/31/14 12:11,12:11:00,Psophia leucoptera
5053,5/31/14 12:11,12:11:00,Psophia leucoptera
5053,6/2/14 08:00,08:00:00,Psophia leucoptera
5053,6/2/14 08:00,08:00:00,Psophia leucoptera
5053,6/2/14 08:00,08:00:00,Psophia leucoptera
5053,6/2/14 08:00,08:00:00,Psophia leucoptera
5053,6/2/14 08:00,08:00:00,Psophia leucoptera
5053,6/2/14 08:00,08:00:00,Psophia leucoptera
5053,6/3/14 07:06,07:06:00,Psophia leucoptera
5053,6/3/14 07:06,07:06:00,Psophia leucoptera
5053,6/3/14 07:06,07:06:00,Psophia leucoptera
5053,6/3/14 07:07,07:07:00,Psophia leucoptera
5053,6/3/14 07:07,07:07:00,Psophia leucoptera
5053,6/3/14 07:07,07:07:00,Psophia leucoptera
5053,6/3/14 07:07,07:07:00,Psophia leucoptera
5053,6/3/14 07:07,07:07:00,Psophia leucoptera
5053,6/3/14 07:07,07:07:00,Psophia leucoptera
5053,6/4/14 09:53,09:53:00,Psophia leucoptera
5053,6/4/14 09:53,09:53:00,Psophia leucoptera
5053,6/4/14 09:53,09:53:00,Psophia leucoptera
5053,6/4/14 09:53,09:53:00,Psophia leucoptera
5053,6/4/14 09:53,09:53:00,Psophia leucoptera
5053,6/4/14 09:53,09:53:00,Psophia leucoptera
5053,6/5/14 09:22,09:22:00,Psophia leucoptera
5053,6/5/14 09:22,09:22:00,Psophia leucoptera
5053,6/5/14 09:22,09:22:00,Psophia leucoptera
5053,6/5/14 09:22,09:22:00,Psophia leucoptera
5053,6/5/14 09:22,09:22:00,Psophia leucoptera
5053,6/5/14 09:22,09:22:00,Psophia leucoptera
5053,6/6/14 07:28,07:28:00,Psophia leucoptera
5053,6/6/14 07:28,07:28:00,Psophia leucoptera
5053,6/6/14 07:28,07:28:00,Psophia leucoptera
5053,6/8/14 10:31,10:31:00,Psophia leucoptera
5053,6/8/14 10:31,10:31:00,Psophia leucoptera
5053,6/8/14 10:31,10:31:00,Psophia leucoptera
5053,6/8/14 10:31,10:31:00,Psophia leucoptera
5053,6/8/14 10:31,10:31:00,Psophia leucoptera
5053,6/8/14 10:31,10:31:00,Psophia leucoptera
5053,5/7/14 10:17,10:17:00,Sciurus spadiceus
5053,5/7/14 10:17,10:17:00,Sciurus spadiceus
5053,5/7/14 10:17,10:17:00,Sciurus spadiceus
5054,5/6/14 09:50,09:50:00,Atelocynus microtis
5054,5/6/14 09:50,09:50:00,Atelocynus microtis
5054,5/6/14 09:50,09:50:00,Atelocynus microtis
5054,5/6/14 09:50,09:50:00,Atelocynus microtis
5054,5/6/14 09:50,09:50:00,Atelocynus microtis
5054,5/6/14 09:50,09:50:00,Atelocynus microtis
5054,5/6/14 12:49,12:49:00,Atelocynus microtis
5054,5/6/14 12:49,12:49:00,Atelocynus microtis
5054,5/6/14 12:49,12:49:00,Atelocynus microtis
5054,5/6/14 12:49,12:49:00,Atelocynus microtis
5054,5/6/14 12:49,12:49:00,Atelocynus microtis
5054,5/6/14 12:49,12:49:00,Atelocynus microtis
5054,5/15/14 07:08,07:08:00,Atelocynus microtis
5054,5/15/14 07:08,07:08:00,Atelocynus microtis
5054,5/15/14 07:08,07:08:00,Atelocynus microtis
5054,5/15/14 07:08,07:08:00,Atelocynus microtis
5054,5/15/14 07:08,07:08:00,Atelocynus microtis
5054,5/15/14 07:08,07:08:00,Atelocynus microtis
5054,6/4/14 18:28,18:28:00,Atelocynus microtis
5054,6/4/14 18:28,18:28:00,Atelocynus microtis
5054,6/4/14 18:28,18:28:00,Atelocynus microtis
5054,5/8/14 04:02,04:02:00,Cuniculus paca
5054,5/8/14 04:02,04:02:00,Cuniculus paca
5054,5/8/14 04:02,04:02:00,Cuniculus paca
5054,5/19/14 20:59,20:59:00,Cuniculus paca
5054,5/19/14 20:59,20:59:00,Cuniculus paca
5054,5/19/14 20:59,20:59:00,Cuniculus paca
5054,5/19/14 20:59,20:59:00,Cuniculus paca
5054,5/19/14 20:59,20:59:00,Cuniculus paca
5054,5/19/14 20:59,20:59:00,Cuniculus paca
5054,5/24/14 23:23,23:23:00,Cuniculus paca
5054,5/24/14 23:23,23:23:00,Cuniculus paca
5054,5/24/14 23:23,23:23:00,Cuniculus paca
5054,5/24/14 23:23,23:23:00,Cuniculus paca
5054,5/24/14 23:23,23:23:00,Cuniculus paca
5054,5/24/14 23:23,23:23:00,Cuniculus paca
5054,5/24/14 23:24,23:24:00,Cuniculus paca
5054,5/24/14 23:24,23:24:00,Cuniculus paca
5054,5/24/14 23:24,23:24:00,Cuniculus paca
5054,5/26/14 01:16,01:16:00,Cuniculus paca
5054,5/26/14 01:16,01:16:00,Cuniculus paca
5054,5/26/14 01:16,01:16:00,Cuniculus paca
5054,5/26/14 01:16,01:16:00,Cuniculus paca
5054,5/26/14 01:16,01:16:00,Cuniculus paca
5054,5/26/14 01:16,01:16:00,Cuniculus paca
5054,5/29/14 00:14,00:14:00,Cuniculus paca
5054,5/29/14 00:14,00:14:00,Cuniculus paca
5054,5/29/14 00:14,00:14:00,Cuniculus paca
5054,6/2/14 21:10,21:10:00,Cuniculus paca
5054,6/2/14 21:10,21:10:00,Cuniculus paca
5054,6/2/14 21:10,21:10:00,Cuniculus paca
5054,6/8/14 01:43,01:43:00,Cuniculus paca
5054,6/8/14 01:43,01:43:00,Cuniculus paca
5054,6/8/14 01:43,01:43:00,Cuniculus paca
5054,5/31/14 06:33,06:33:00,Dasyprocta fuliginosa
5054,5/31/14 06:33,06:33:00,Dasyprocta fuliginosa
5054,5/31/14 06:33,06:33:00,Dasyprocta fuliginosa
5054,5/31/14 06:33,06:33:00,Dasyprocta fuliginosa
5054,5/31/14 06:33,06:33:00,Dasyprocta fuliginosa
5054,5/31/14 06:33,06:33:00,Dasyprocta fuliginosa
5054,6/4/14 17:11,17:11:00,Dasyprocta fuliginosa
5054,6/4/14 17:11,17:11:00,Dasyprocta fuliginosa
5054,6/4/14 17:11,17:11:00,Dasyprocta fuliginosa
5054,6/4/14 17:12,17:12:00,Dasyprocta fuliginosa
5054,6/4/14 17:12,17:12:00,Dasyprocta fuliginosa
5054,6/4/14 17:12,17:12:00,Dasyprocta fuliginosa
5054,6/11/14 07:38,07:38:00,Dasyprocta fuliginosa
5054,6/11/14 07:38,07:38:00,Dasyprocta fuliginosa
5054,6/11/14 07:38,07:38:00,Dasyprocta fuliginosa
5054,6/11/14 07:38,07:38:00,Dasyprocta fuliginosa
5054,6/11/14 07:38,07:38:00,Dasyprocta fuliginosa
5054,6/11/14 07:38,07:38:00,Dasyprocta fuliginosa
5054,6/11/14 07:39,07:39:00,Dasyprocta fuliginosa
5054,6/11/14 07:39,07:39:00,Dasyprocta fuliginosa
5054,6/11/14 07:39,07:39:00,Dasyprocta fuliginosa
5054,6/11/14 07:39,07:39:00,Dasyprocta fuliginosa
5054,6/11/14 07:39,07:39:00,Dasyprocta fuliginosa
5054,6/11/14 07:39,07:39:00,Dasyprocta fuliginosa
5054,6/11/14 07:39,07:39:00,Dasyprocta fuliginosa
5054,6/11/14 07:39,07:39:00,Dasyprocta fuliginosa
5054,6/11/14 07:39,07:39:00,Dasyprocta fuliginosa
5054,6/11/14 07:39,07:39:00,Dasyprocta fuliginosa
5054,6/11/14 07:39,07:39:00,Dasyprocta fuliginosa
5054,6/11/14 07:39,07:39:00,Dasyprocta fuliginosa
5054,6/12/14 07:32,07:32:00,Dasyprocta fuliginosa
5054,6/12/14 07:32,07:32:00,Dasyprocta fuliginosa
5054,6/12/14 07:32,07:32:00,Dasyprocta fuliginosa
5054,6/16/14 12:45,12:45:00,Dasyprocta fuliginosa
5054,6/16/14 12:45,12:45:00,Dasyprocta fuliginosa
5054,6/16/14 12:45,12:45:00,Dasyprocta fuliginosa
5054,6/5/14 23:58,23:58:00,Didelphis marsupialis
5054,6/5/14 23:58,23:58:00,Didelphis marsupialis
5054,6/5/14 23:58,23:58:00,Didelphis marsupialis
5054,6/2/14 20:26,20:26:00,Leopardus pardalis
5054,6/2/14 20:26,20:26:00,Leopardus pardalis
5054,6/2/14 20:26,20:26:00,Leopardus pardalis
5054,5/5/14 11:48,11:48:00,Mazama americana
5054,5/5/14 11:48,11:48:00,Mazama americana
5054,5/5/14 11:48,11:48:00,Mazama americana
5054,5/5/14 11:48,11:48:00,Mazama americana
5054,5/5/14 11:48,11:48:00,Mazama americana
5054,5/5/14 11:48,11:48:00,Mazama americana
5054,5/5/14 11:48,11:48:00,Mazama americana
5054,5/5/14 11:48,11:48:00,Mazama americana
5054,5/5/14 11:48,11:48:00,Mazama americana
5054,5/15/14 20:35,20:35:00,Mazama americana
5054,5/15/14 20:35,20:35:00,Mazama americana
5054,5/15/14 20:35,20:35:00,Mazama americana
5054,5/15/14 20:35,20:35:00,Mazama americana
5054,5/15/14 20:35,20:35:00,Mazama americana
5054,5/15/14 20:35,20:35:00,Mazama americana
5054,5/15/14 20:35,20:35:00,Mazama americana
5054,5/15/14 20:36,20:36:00,Mazama americana
5054,5/15/14 20:36,20:36:00,Mazama americana
5054,5/25/14 01:09,01:09:00,Mazama americana
5054,5/25/14 01:09,01:09:00,Mazama americana
5054,5/25/14 01:09,01:09:00,Mazama americana
5054,5/25/14 01:10,01:10:00,Mazama americana
5054,5/25/14 01:10,01:10:00,Mazama americana
5054,5/25/14 01:10,01:10:00,Mazama americana
5054,6/2/14 22:28,22:28:00,Mazama americana
5054,6/2/14 22:28,22:28:00,Mazama americana
5054,6/2/14 22:28,22:28:00,Mazama americana
5054,6/2/14 22:28,22:28:00,Mazama americana
5054,6/2/14 22:28,22:28:00,Mazama americana
5054,6/2/14 22:28,22:28:00,Mazama americana
5054,5/7/14 09:29,09:29:00,Mazama nemorivaga
5054,5/7/14 09:29,09:29:00,Mazama nemorivaga
5054,5/7/14 09:29,09:29:00,Mazama nemorivaga
5054,5/7/14 09:32,09:32:00,Mazama nemorivaga
5054,5/7/14 09:32,09:32:00,Mazama nemorivaga
5054,5/7/14 09:32,09:32:00,Mazama nemorivaga
5054,5/7/14 09:32,09:32:00,Mazama nemorivaga
5054,5/7/14 09:32,09:32:00,Mazama nemorivaga
5054,5/7/14 09:32,09:32:00,Mazama nemorivaga
5054,5/7/14 09:32,09:32:00,Mazama nemorivaga
5054,5/7/14 09:32,09:32:00,Mazama nemorivaga
5054,5/7/14 09:32,09:32:00,Mazama nemorivaga
5054,5/7/14 09:32,09:32:00,Mazama nemorivaga
5054,5/7/14 09:32,09:32:00,Mazama nemorivaga
5054,5/7/14 09:32,09:32:00,Mazama nemorivaga
5054,5/7/14 09:32,09:32:00,Mazama nemorivaga
5054,5/7/14 09:32,09:32:00,Mazama nemorivaga
5054,5/7/14 09:32,09:32:00,Mazama nemorivaga
5054,5/7/14 09:32,09:32:00,Mazama nemorivaga
5054,5/7/14 09:32,09:32:00,Mazama nemorivaga
5054,5/7/14 09:32,09:32:00,Mazama nemorivaga
5054,5/7/14 09:33,09:33:00,Mazama nemorivaga
5054,5/7/14 09:33,09:33:00,Mazama nemorivaga
5054,5/7/14 09:33,09:33:00,Mazama nemorivaga
5054,5/7/14 09:33,09:33:00,Mazama nemorivaga
5054,5/7/14 09:33,09:33:00,Mazama nemorivaga
5054,5/7/14 09:33,09:33:00,Mazama nemorivaga
5054,5/7/14 09:33,09:33:00,Mazama nemorivaga
5054,5/7/14 09:33,09:33:00,Mazama nemorivaga
5054,5/7/14 09:33,09:33:00,Mazama nemorivaga
5054,5/7/14 09:34,09:34:00,Mazama nemorivaga
5054,5/7/14 09:34,09:34:00,Mazama nemorivaga
5054,5/7/14 09:34,09:34:00,Mazama nemorivaga
5054,5/7/14 09:35,09:35:00,Mazama nemorivaga
5054,5/7/14 09:35,09:35:00,Mazama nemorivaga
5054,5/7/14 09:35,09:35:00,Mazama nemorivaga
5054,5/7/14 09:35,09:35:00,Mazama nemorivaga
5054,5/7/14 09:35,09:35:00,Mazama nemorivaga
5054,5/7/14 09:35,09:35:00,Mazama nemorivaga
5054,5/7/14 09:35,09:35:00,Mazama nemorivaga
5054,5/7/14 09:35,09:35:00,Mazama nemorivaga
5054,5/7/14 09:35,09:35:00,Mazama nemorivaga
5054,5/7/14 09:35,09:35:00,Mazama nemorivaga
5054,5/7/14 09:35,09:35:00,Mazama nemorivaga
5054,5/7/14 09:35,09:35:00,Mazama nemorivaga
5054,5/2/14 17:09,17:09:00,Mitu tuberosum
5054,5/2/14 17:09,17:09:00,Mitu tuberosum
5054,5/2/14 17:09,17:09:00,Mitu tuberosum
5054,5/2/14 17:10,17:10:00,Mitu tuberosum
5054,5/2/14 17:10,17:10:00,Mitu tuberosum
5054,5/2/14 17:10,17:10:00,Mitu tuberosum
5054,5/2/14 17:10,17:10:00,Mitu tuberosum
5054,5/2/14 17:10,17:10:00,Mitu tuberosum
5054,5/2/14 17:10,17:10:00,Mitu tuberosum
5054,5/2/14 17:10,17:10:00,Mitu tuberosum
5054,5/2/14 17:10,17:10:00,Mitu tuberosum
5054,5/2/14 17:10,17:10:00,Mitu tuberosum
5054,5/2/14 17:10,17:10:00,Mitu tuberosum
5054,5/2/14 17:10,17:10:00,Mitu tuberosum
5054,5/2/14 17:10,17:10:00,Mitu tuberosum
5054,5/2/14 17:10,17:10:00,Mitu tuberosum
5054,5/2/14 17:10,17:10:00,Mitu tuberosum
5054,5/2/14 17:10,17:10:00,Mitu tuberosum
5054,5/3/14 08:45,08:45:00,Mitu tuberosum
5054,5/3/14 08:45,08:45:00,Mitu tuberosum
5054,5/3/14 08:45,08:45:00,Mitu tuberosum
5054,5/3/14 08:46,08:46:00,Mitu tuberosum
5054,5/3/14 08:46,08:46:00,Mitu tuberosum
5054,5/3/14 08:46,08:46:00,Mitu tuberosum
5054,5/3/14 08:47,08:47:00,Mitu tuberosum
5054,5/3/14 08:47,08:47:00,Mitu tuberosum
5054,5/3/14 08:47,08:47:00,Mitu tuberosum
5054,5/3/14 08:47,08:47:00,Mitu tuberosum
5054,5/3/14 08:47,08:47:00,Mitu tuberosum
5054,5/3/14 08:47,08:47:00,Mitu tuberosum
5054,5/3/14 08:47,08:47:00,Mitu tuberosum
5054,5/3/14 08:47,08:47:00,Mitu tuberosum
5054,5/3/14 08:47,08:47:00,Mitu tuberosum
5054,5/6/14 17:45,17:45:00,Mitu tuberosum
5054,5/6/14 17:45,17:45:00,Mitu tuberosum
5054,5/6/14 17:45,17:45:00,Mitu tuberosum
5054,5/6/14 17:45,17:45:00,Mitu tuberosum
5054,5/6/14 17:45,17:45:00,Mitu tuberosum
5054,5/6/14 17:45,17:45:00,Mitu tuberosum
5054,5/6/14 17:45,17:45:00,Mitu tuberosum
5054,5/6/14 17:45,17:45:00,Mitu tuberosum
5054,5/6/14 17:45,17:45:00,Mitu tuberosum
5054,5/6/14 17:45,17:45:00,Mitu tuberosum
5054,5/6/14 17:45,17:45:00,Mitu tuberosum
5054,5/6/14 17:45,17:45:00,Mitu tuberosum
5054,5/11/14 08:26,08:26:00,Mitu tuberosum
5054,5/11/14 08:26,08:26:00,Mitu tuberosum
5054,5/11/14 08:26,08:26:00,Mitu tuberosum
5054,5/11/14 08:26,08:26:00,Mitu tuberosum
5054,5/11/14 08:26,08:26:00,Mitu tuberosum
5054,5/11/14 08:26,08:26:00,Mitu tuberosum
5054,5/11/14 08:26,08:26:00,Mitu tuberosum
5054,5/11/14 08:26,08:26:00,Mitu tuberosum
5054,5/11/14 08:26,08:26:00,Mitu tuberosum
5054,5/11/14 08:26,08:26:00,Mitu tuberosum
5054,5/11/14 08:27,08:27:00,Mitu tuberosum
5054,5/11/14 08:27,08:27:00,Mitu tuberosum
5054,5/11/14 08:27,08:27:00,Mitu tuberosum
5054,5/11/14 08:27,08:27:00,Mitu tuberosum
5054,5/11/14 08:27,08:27:00,Mitu tuberosum
5054,5/11/14 08:27,08:27:00,Mitu tuberosum
5054,5/11/14 08:27,08:27:00,Mitu tuberosum
5054,5/11/14 08:27,08:27:00,Mitu tuberosum
5054,5/11/14 08:27,08:27:00,Mitu tuberosum
5054,5/11/14 08:27,08:27:00,Mitu tuberosum
5054,5/11/14 08:27,08:27:00,Mitu tuberosum
5054,5/11/14 08:27,08:27:00,Mitu tuberosum
5054,5/11/14 08:27,08:27:00,Mitu tuberosum
5054,5/11/14 08:27,08:27:00,Mitu tuberosum
5054,5/11/14 08:27,08:27:00,Mitu tuberosum
5054,5/11/14 08:27,08:27:00,Mitu tuberosum
5054,5/11/14 08:27,08:27:00,Mitu tuberosum
5054,5/11/14 08:27,08:27:00,Mitu tuberosum
5054,5/11/14 08:27,08:27:00,Mitu tuberosum
5054,5/11/14 08:27,08:27:00,Mitu tuberosum
5054,5/11/14 08:27,08:27:00,Mitu tuberosum
5054,5/11/14 08:27,08:27:00,Mitu tuberosum
5054,5/11/14 08:27,08:27:00,Mitu tuberosum
5054,5/11/14 08:27,08:27:00,Mitu tuberosum
5054,5/11/14 08:27,08:27:00,Mitu tuberosum
5054,5/11/14 08:27,08:27:00,Mitu tuberosum
5054,5/11/14 08:28,08:28:00,Mitu tuberosum
5054,5/11/14 08:28,08:28:00,Mitu tuberosum
5054,5/11/14 08:28,08:28:00,Mitu tuberosum
5054,5/11/14 08:28,08:28:00,Mitu tuberosum
5054,5/11/14 08:28,08:28:00,Mitu tuberosum
5054,5/11/14 08:28,08:28:00,Mitu tuberosum
5054,5/11/14 08:28,08:28:00,Mitu tuberosum
5054,5/11/14 08:28,08:28:00,Mitu tuberosum
5054,5/11/14 08:28,08:28:00,Mitu tuberosum
5054,5/12/14 10:07,10:07:00,Mitu tuberosum
5054,5/12/14 10:07,10:07:00,Mitu tuberosum
5054,5/12/14 10:07,10:07:00,Mitu tuberosum
5054,5/13/14 10:14,10:14:00,Mitu tuberosum
5054,5/13/14 10:14,10:14:00,Mitu tuberosum
5054,5/13/14 10:14,10:14:00,Mitu tuberosum
5054,5/13/14 10:14,10:14:00,Mitu tuberosum
5054,5/13/14 10:15,10:15:00,Mitu tuberosum
5054,5/13/14 10:15,10:15:00,Mitu tuberosum
5054,5/13/14 12:22,12:22:00,Mitu tuberosum
5054,5/13/14 12:22,12:22:00,Mitu tuberosum
5054,5/13/14 12:22,12:22:00,Mitu tuberosum
5054,5/13/14 12:22,12:22:00,Mitu tuberosum
5054,5/13/14 12:22,12:22:00,Mitu tuberosum
5054,5/13/14 12:22,12:22:00,Mitu tuberosum
5054,5/20/14 07:36,07:36:00,Mitu tuberosum
5054,5/20/14 07:36,07:36:00,Mitu tuberosum
5054,5/20/14 07:36,07:36:00,Mitu tuberosum
5054,5/20/14 07:36,07:36:00,Mitu tuberosum
5054,5/20/14 07:36,07:36:00,Mitu tuberosum
5054,5/20/14 07:36,07:36:00,Mitu tuberosum
5054,5/20/14 07:36,07:36:00,Mitu tuberosum
5054,5/20/14 07:36,07:36:00,Mitu tuberosum
5054,5/20/14 07:36,07:36:00,Mitu tuberosum
5054,5/20/14 07:37,07:37:00,Mitu tuberosum
5054,5/20/14 07:37,07:37:00,Mitu tuberosum
5054,5/20/14 07:37,07:37:00,Mitu tuberosum
5054,5/20/14 07:37,07:37:00,Mitu tuberosum
5054,5/20/14 07:37,07:37:00,Mitu tuberosum
5054,5/20/14 07:37,07:37:00,Mitu tuberosum
5054,5/20/14 07:37,07:37:00,Mitu tuberosum
5054,5/20/14 07:37,07:37:00,Mitu tuberosum
5054,5/20/14 07:37,07:37:00,Mitu tuberosum
5054,5/20/14 07:37,07:37:00,Mitu tuberosum
5054,5/20/14 07:37,07:37:00,Mitu tuberosum
5054,5/20/14 07:37,07:37:00,Mitu tuberosum
5054,5/20/14 07:37,07:37:00,Mitu tuberosum
5054,5/20/14 07:37,07:37:00,Mitu tuberosum
5054,5/20/14 07:37,07:37:00,Mitu tuberosum
5054,5/30/14 07:16,07:16:00,Mitu tuberosum
5054,5/30/14 07:16,07:16:00,Mitu tuberosum
5054,5/30/14 07:16,07:16:00,Mitu tuberosum
5054,5/30/14 07:16,07:16:00,Mitu tuberosum
