Camera.Trap.Name;data.hora.correta;Photo.time;bin;;;
5055;10/06/2014 09:59;09:59:00;Mazama nemorivaga;;;
5055;10/06/2014 09:59;09:59:00;Mazama nemorivaga;;;
5055;10/06/2014 09:59;09:59:00;Mazama nemorivaga;;;
5055;10/06/2014 09:59;09:59:00;Mazama nemorivaga;;;
5055;10/06/2014 09:59;09:59:00;Mazama nemorivaga;;;
5055;10/06/2014 09:59;09:59:00;Mazama nemorivaga;;;
5055;10/06/2014 09:59;09:59:00;Mazama nemorivaga;;;
5055;10/06/2014 10:00;10:00:00;Mazama nemorivaga;;;
5055;10/06/2014 10:00;10:00:00;Mazama nemorivaga;;;
5055;10/06/2014 10:00;10:00:00;Mazama nemorivaga;;;
5055;14/06/2014 07:05;07:05:00;Mazama nemorivaga;;;
5055;14/06/2014 07:05;07:05:00;Mazama nemorivaga;;;
5055;14/06/2014 07:05;07:05:00;Mazama nemorivaga;;;
5055;14/06/2014 07:05;07:05:00;Mazama nemorivaga;;;
5055;14/06/2014 07:05;07:05:00;Mazama nemorivaga;;;
5055;14/06/2014 07:05;07:05:00;Mazama nemorivaga;;;
5055;05/05/2014 18:00;18:00:00;Mitu tuberosum;;;
5055;05/05/2014 18:00;18:00:00;Mitu tuberosum;;;
5055;05/05/2014 18:00;18:00:00;Mitu tuberosum;;;
5055;05/05/2014 18:00;18:00:00;Mitu tuberosum;;;
5055;05/05/2014 18:00;18:00:00;Mitu tuberosum;;;
5055;05/05/2014 18:00;18:00:00;Mitu tuberosum;;;
5055;05/05/2014 18:00;18:00:00;Mitu tuberosum;;;
5055;05/05/2014 18:00;18:00:00;Mitu tuberosum;;;
5055;05/05/2014 18:00;18:00:00;Mitu tuberosum;;;
5055;06/05/2014 07:45;07:45:00;Mitu tuberosum;;;
5055;06/05/2014 07:45;07:45:00;Mitu tuberosum;;;
5055;06/05/2014 07:45;07:45:00;Mitu tuberosum;;;
5055;06/05/2014 07:45;07:45:00;Mitu tuberosum;;;
5055;06/05/2014 07:45;07:45:00;Mitu tuberosum;;;
5055;06/05/2014 07:45;07:45:00;Mitu tuberosum;;;
5055;06/05/2014 07:46;07:46:00;Mitu tuberosum;;;
5055;06/05/2014 07:46;07:46:00;Mitu tuberosum;;;
5055;06/05/2014 07:46;07:46:00;Mitu tuberosum;;;
5055;06/05/2014 07:46;07:46:00;Mitu tuberosum;;;
5055;06/05/2014 07:46;07:46:00;Mitu tuberosum;;;
5055;06/05/2014 07:46;07:46:00;Mitu tuberosum;;;
5055;06/05/2014 07:46;07:46:00;Mitu tuberosum;;;
5055;06/05/2014 07:46;07:46:00;Mitu tuberosum;;;
5055;06/05/2014 07:46;07:46:00;Mitu tuberosum;;;
5055;06/05/2014 07:47;07:47:00;Mitu tuberosum;;;
5055;06/05/2014 07:47;07:47:00;Mitu tuberosum;;;
5055;06/05/2014 07:47;07:47:00;Mitu tuberosum;;;
5055;23/05/2014 15:54;15:54:00;Myrmecophaga tridactyla;;;
5055;23/05/2014 15:54;15:54:00;Myrmecophaga tridactyla;;;
5055;23/05/2014 15:54;15:54:00;Myrmecophaga tridactyla;;;
5055;17/06/2014 11:50;11:50:00;Myrmecophaga tridactyla;;;
5055;17/06/2014 11:50;11:50:00;Myrmecophaga tridactyla;;;
5055;17/06/2014 11:50;11:50:00;Myrmecophaga tridactyla;;;
5055;17/06/2014 11:50;11:50:00;Myrmecophaga tridactyla;;;
5055;17/06/2014 11:50;11:50:00;Myrmecophaga tridactyla;;;
5055;17/06/2014 11:50;11:50:00;Myrmecophaga tridactyla;;;
5055;15/05/2014 07:29;07:29:00;Psophia spp.;;;
5055;15/05/2014 07:29;07:29:00;Psophia spp.;;;
5055;15/05/2014 07:29;07:29:00;Psophia spp.;;;
5055;15/05/2014 07:29;07:29:00;Psophia spp.;;;
5055;15/05/2014 07:29;07:29:00;Psophia spp.;;;
5055;15/05/2014 07:29;07:29:00;Psophia spp.;;;
5055;15/05/2014 07:29;07:29:00;Psophia spp.;;;
5055;15/05/2014 07:29;07:29:00;Psophia spp.;;;
5055;15/05/2014 07:29;07:29:00;Psophia spp.;;;
5055;15/05/2014 07:29;07:29:00;Psophia spp.;;;
5055;15/05/2014 07:29;07:29:00;Psophia spp.;;;
5055;15/05/2014 07:29;07:29:00;Psophia spp.;;;
5055;15/05/2014 07:30;07:30:00;Psophia spp.;;;
5055;15/05/2014 07:30;07:30:00;Psophia spp.;;;
5055;15/05/2014 07:30;07:30:00;Psophia spp.;;;
5055;15/05/2014 07:30;07:30:00;Psophia spp.;;;
5055;15/05/2014 07:30;07:30:00;Psophia spp.;;;
5055;15/05/2014 07:30;07:30:00;Psophia spp.;;;
5055;15/05/2014 07:30;07:30:00;Psophia spp.;;;
5055;15/05/2014 07:30;07:30:00;Psophia spp.;;;
5055;15/05/2014 07:30;07:30:00;Psophia spp.;;;
5055;15/05/2014 08:36;08:36:00;Psophia spp.;;;
5055;15/05/2014 08:36;08:36:00;Psophia spp.;;;
5055;15/05/2014 08:36;08:36:00;Psophia spp.;;;
5055;15/05/2014 08:36;08:36:00;Psophia spp.;;;
5055;15/05/2014 08:36;08:36:00;Psophia spp.;;;
5055;15/05/2014 08:36;08:36:00;Psophia spp.;;;
5055;15/05/2014 08:36;08:36:00;Psophia spp.;;;
5055;15/05/2014 08:36;08:36:00;Psophia spp.;;;
5055;15/05/2014 08:36;08:36:00;Psophia spp.;;;
5055;15/05/2014 08:36;08:36:00;Psophia spp.;;;
5055;15/05/2014 08:36;08:36:00;Psophia spp.;;;
5055;15/05/2014 08:36;08:36:00;Psophia spp.;;;
5055;15/05/2014 08:38;08:38:00;Psophia spp.;;;
5055;15/05/2014 08:38;08:38:00;Psophia spp.;;;
5055;15/05/2014 08:38;08:38:00;Psophia spp.;;;
5055;15/05/2014 08:38;08:38:00;Psophia spp.;;;
5055;15/05/2014 08:38;08:38:00;Psophia spp.;;;
5055;15/05/2014 08:38;08:38:00;Psophia spp.;;;
5055;15/05/2014 08:39;08:39:00;Psophia spp.;;;
5055;15/05/2014 08:39;08:39:00;Psophia spp.;;;
5055;15/05/2014 08:39;08:39:00;Psophia spp.;;;
5055;15/05/2014 08:39;08:39:00;Psophia spp.;;;
5055;15/05/2014 08:39;08:39:00;Psophia spp.;;;
5055;15/05/2014 08:39;08:39:00;Psophia spp.;;;
5055;15/05/2014 08:39;08:39:00;Psophia spp.;;;
5055;15/05/2014 08:39;08:39:00;Psophia spp.;;;
5055;15/05/2014 08:39;08:39:00;Psophia spp.;;;
5055;15/05/2014 08:39;08:39:00;Psophia spp.;;;
5055;15/05/2014 08:39;08:39:00;Psophia spp.;;;
5055;15/05/2014 08:39;08:39:00;Psophia spp.;;;
5055;15/05/2014 08:39;08:39:00;Psophia spp.;;;
5055;15/05/2014 08:40;08:40:00;Psophia spp.;;;
5055;15/05/2014 08:40;08:40:00;Psophia spp.;;;
5055;15/05/2014 08:40;08:40:00;Psophia spp.;;;
5055;15/05/2014 08:40;08:40:00;Psophia spp.;;;
5055;15/05/2014 08:40;08:40:00;Psophia spp.;;;
5055;19/05/2014 07:00;07:00:00;Psophia spp.;;;
5055;19/05/2014 07:00;07:00:00;Psophia spp.;;;
5055;19/05/2014 07:00;07:00:00;Psophia spp.;;;
5055;19/05/2014 07:01;07:01:00;Psophia spp.;;;
5055;19/05/2014 07:01;07:01:00;Psophia spp.;;;
5055;19/05/2014 07:01;07:01:00;Psophia spp.;;;
5055;19/05/2014 07:01;07:01:00;Psophia spp.;;;
5055;19/05/2014 07:01;07:01:00;Psophia spp.;;;
5055;19/05/2014 07:01;07:01:00;Psophia spp.;;;
5055;19/05/2014 07:01;07:01:00;Psophia spp.;;;
5055;19/05/2014 07:01;07:01:00;Psophia spp.;;;
5055;19/05/2014 07:01;07:01:00;Psophia spp.;;;
5055;19/05/2014 07:01;07:01:00;Psophia spp.;;;
5055;19/05/2014 07:01;07:01:00;Psophia spp.;;;
5055;19/05/2014 07:01;07:01:00;Psophia spp.;;;
5055;19/05/2014 07:01;07:01:00;Psophia spp.;;;
5055;19/05/2014 07:01;07:01:00;Psophia spp.;;;
5055;19/05/2014 07:01;07:01:00;Psophia spp.;;;
5055;19/05/2014 07:01;07:01:00;Psophia spp.;;;
5055;19/05/2014 07:01;07:01:00;Psophia spp.;;;
5055;19/05/2014 07:02;07:02:00;Psophia spp.;;;
5055;19/05/2014 07:02;07:02:00;Psophia spp.;;;
5055;19/05/2014 07:02;07:02:00;Psophia spp.;;;
5055;19/05/2014 07:02;07:02:00;Psophia spp.;;;
5055;19/05/2014 07:02;07:02:00;Psophia spp.;;;
5055;19/05/2014 07:02;07:02:00;Psophia spp.;;;
5055;19/05/2014 07:02;07:02:00;Psophia spp.;;;
5055;19/05/2014 07:02;07:02:00;Psophia spp.;;;
5055;19/05/2014 07:02;07:02:00;Psophia spp.;;;
5055;19/05/2014 07:02;07:02:00;Psophia spp.;;;
5055;19/05/2014 07:02;07:02:00;Psophia spp.;;;
5055;19/05/2014 07:02;07:02:00;Psophia spp.;;;
5055;19/05/2014 07:02;07:02:00;Psophia spp.;;;
5055;19/05/2014 07:02;07:02:00;Psophia spp.;;;
5055;19/05/2014 07:02;07:02:00;Psophia spp.;;;
5055;19/05/2014 07:02;07:02:00;Psophia spp.;;;
5055;19/05/2014 07:03;07:03:00;Psophia spp.;;;
5055;19/05/2014 07:03;07:03:00;Psophia spp.;;;
5055;19/05/2014 07:03;07:03:00;Psophia spp.;;;
5055;19/05/2014 07:03;07:03:00;Psophia spp.;;;
5055;19/05/2014 07:03;07:03:00;Psophia spp.;;;
5055;19/05/2014 07:03;07:03:00;Psophia spp.;;;
5055;24/05/2014 17:05;17:05:00;Psophia spp.;;;
5055;24/05/2014 17:05;17:05:00;Psophia spp.;;;
5055;24/05/2014 17:05;17:05:00;Psophia spp.;;;
5055;24/05/2014 17:05;17:05:00;Psophia spp.;;;
5055;24/05/2014 17:05;17:05:00;Psophia spp.;;;
5055;24/05/2014 17:05;17:05:00;Psophia spp.;;;
5055;24/05/2014 17:05;17:05:00;Psophia spp.;;;
5055;24/05/2014 17:05;17:05:00;Psophia spp.;;;
5055;24/05/2014 17:05;17:05:00;Psophia spp.;;;
5055;24/05/2014 17:06;17:06:00;Psophia spp.;;;
5055;24/05/2014 17:06;17:06:00;Psophia spp.;;;
5055;24/05/2014 17:06;17:06:00;Psophia spp.;;;
5055;24/05/2014 17:06;17:06:00;Psophia spp.;;;
5055;24/05/2014 17:06;17:06:00;Psophia spp.;;;
5055;24/05/2014 17:06;17:06:00;Psophia spp.;;;
5055;24/05/2014 17:06;17:06:00;Psophia spp.;;;
5055;24/05/2014 17:06;17:06:00;Psophia spp.;;;
5055;24/05/2014 17:06;17:06:00;Psophia spp.;;;
5055;20/05/2014 11:55;11:55:00;Hadrosciurus spadiceus;;;
5055;20/05/2014 11:55;11:55:00;Hadrosciurus spadiceus;;;
5055;20/05/2014 11:55;11:55:00;Hadrosciurus spadiceus;;;
5055;25/05/2014 09:52;09:52:00;Hadrosciurus spadiceus;;;
5055;25/05/2014 09:52;09:52:00;Hadrosciurus spadiceus;;;
5055;25/05/2014 09:52;09:52:00;Hadrosciurus spadiceus;;;
5055;14/06/2014 21:30;21:30:00;Tapirus terrestris;;;
5055;14/06/2014 21:30;21:30:00;Tapirus terrestris;;;
5055;14/06/2014 21:30;21:30:00;Tapirus terrestris;;;
5055;14/06/2014 21:30;21:30:00;Tapirus terrestris;;;
5055;14/06/2014 21:30;21:30:00;Tapirus terrestris;;;
5055;14/06/2014 21:30;21:30:00;Tapirus terrestris;;;
5055;14/06/2014 21:30;21:30:00;Tapirus terrestris;;;
5055;14/06/2014 21:30;21:30:00;Tapirus terrestris;;;
5055;14/06/2014 21:30;21:30:00;Tapirus terrestris;;;
5055;14/06/2014 21:30;21:30:00;Tapirus terrestris;;;
5055;14/06/2014 21:30;21:30:00;Tapirus terrestris;;;
5055;14/06/2014 21:30;21:30:00;Tapirus terrestris;;;
5055;14/06/2014 21:30;21:30:00;Tapirus terrestris;;;
5055;14/06/2014 21:30;21:30:00;Tapirus terrestris;;;
5055;14/06/2014 21:30;21:30:00;Tapirus terrestris;;;
5055;14/06/2014 21:30;21:30:00;Tapirus terrestris;;;
5055;14/06/2014 21:30;21:30:00;Tapirus terrestris;;;
5055;14/06/2014 21:30;21:30:00;Tapirus terrestris;;;
5062;30/05/2014 22:54;22:54:00;Cuniculus paca;;;
5062;30/05/2014 22:54;22:54:00;Cuniculus paca;;;
5062;30/05/2014 22:54;22:54:00;Cuniculus paca;;;
5062;30/05/2014 22:54;22:54:00;Cuniculus paca;;;
5062;30/05/2014 22:54;22:54:00;Cuniculus paca;;;
5062;30/05/2014 22:54;22:54:00;Cuniculus paca;;;
5062;07/05/2014 15:51;15:51:00;Dasyprocta fuliginosa;;;
5062;07/05/2014 15:51;15:51:00;Dasyprocta fuliginosa;;;
5062;07/05/2014 15:51;15:51:00;Dasyprocta fuliginosa;;;
5062;17/05/2014 15:41;15:41:00;Dasyprocta fuliginosa;;;
5062;17/05/2014 15:41;15:41:00;Dasyprocta fuliginosa;;;
5062;17/05/2014 15:41;15:41:00;Dasyprocta fuliginosa;;;
5062;17/05/2014 15:41;15:41:00;Dasyprocta fuliginosa;;;
5062;17/05/2014 15:41;15:41:00;Dasyprocta fuliginosa;;;
5062;17/05/2014 15:41;15:41:00;Dasyprocta fuliginosa;;;
5062;04/06/2014 08:04;08:04:00;Dasyprocta fuliginosa;;;
5062;04/06/2014 08:04;08:04:00;Dasyprocta fuliginosa;;;
5062;04/06/2014 08:04;08:04:00;Dasyprocta fuliginosa;;;
5062;08/05/2014 03:14;03:14:00;Mazama nemorivaga;;;
5062;08/05/2014 03:14;03:14:00;Mazama nemorivaga;;;
5062;08/05/2014 03:14;03:14:00;Mazama nemorivaga;;;
5062;08/05/2014 03:14;03:14:00;Mazama nemorivaga;;;
5062;08/05/2014 03:14;03:14:00;Mazama nemorivaga;;;
5062;08/05/2014 03:14;03:14:00;Mazama nemorivaga;;;
5062;08/05/2014 03:14;03:14:00;Mazama nemorivaga;;;
5062;08/05/2014 03:14;03:14:00;Mazama nemorivaga;;;
5062;08/05/2014 03:14;03:14:00;Mazama nemorivaga;;;
5062;08/05/2014 03:14;03:14:00;Mazama nemorivaga;;;
5062;08/05/2014 03:14;03:14:00;Mazama nemorivaga;;;
5062;08/05/2014 03:14;03:14:00;Mazama nemorivaga;;;
5062;11/05/2014 18:50;18:50:00;Mazama nemorivaga;;;
5062;11/05/2014 18:50;18:50:00;Mazama nemorivaga;;;
5062;11/05/2014 18:50;18:50:00;Mazama nemorivaga;;;
5062;11/05/2014 18:50;18:50:00;Mazama nemorivaga;;;
5062;11/05/2014 18:50;18:50:00;Mazama nemorivaga;;;
5062;11/05/2014 18:50;18:50:00;Mazama nemorivaga;;;
5062;11/05/2014 18:50;18:50:00;Mazama nemorivaga;;;
5062;11/05/2014 18:50;18:50:00;Mazama nemorivaga;;;
5062;11/05/2014 18:50;18:50:00;Mazama nemorivaga;;;
5062;11/05/2014 18:51;18:51:00;Mazama nemorivaga;;;
5062;11/05/2014 18:51;18:51:00;Mazama nemorivaga;;;
5062;11/05/2014 18:51;18:51:00;Mazama nemorivaga;;;
5062;12/05/2014 19:38;19:38:00;Mazama nemorivaga;;;
5062;12/05/2014 19:38;19:38:00;Mazama nemorivaga;;;
5062;12/05/2014 19:38;19:38:00;Mazama nemorivaga;;;
5062;12/05/2014 19:38;19:38:00;Mazama nemorivaga;;;
5062;12/05/2014 19:38;19:38:00;Mazama nemorivaga;;;
5062;12/05/2014 19:38;19:38:00;Mazama nemorivaga;;;
5062;12/05/2014 19:38;19:38:00;Mazama nemorivaga;;;
5062;12/05/2014 19:38;19:38:00;Mazama nemorivaga;;;
5062;12/05/2014 19:38;19:38:00;Mazama nemorivaga;;;
5062;12/05/2014 19:38;19:38:00;Mazama nemorivaga;;;
5062;12/05/2014 19:38;19:38:00;Mazama nemorivaga;;;
5062;12/05/2014 19:38;19:38:00;Mazama nemorivaga;;;
5062;12/05/2014 19:38;19:38:00;Mazama nemorivaga;;;
5062;12/05/2014 19:38;19:38:00;Mazama nemorivaga;;;
5062;12/05/2014 19:38;19:38:00;Mazama nemorivaga;;;
5062;15/05/2014 13:55;13:55:00;Mazama nemorivaga;;;
5062;15/05/2014 13:55;13:55:00;Mazama nemorivaga;;;
5062;15/05/2014 13:55;13:55:00;Mazama nemorivaga;;;
5062;15/05/2014 13:56;13:56:00;Mazama nemorivaga;;;
5062;15/05/2014 13:56;13:56:00;Mazama nemorivaga;;;
5062;15/05/2014 13:56;13:56:00;Mazama nemorivaga;;;
5062;26/05/2014 18:34;18:34:00;Mazama nemorivaga;;;
5062;26/05/2014 18:34;18:34:00;Mazama nemorivaga;;;
5062;26/05/2014 18:34;18:34:00;Mazama nemorivaga;;;
5062;26/05/2014 18:34;18:34:00;Mazama nemorivaga;;;
5062;26/05/2014 18:34;18:34:00;Mazama nemorivaga;;;
5062;26/05/2014 18:34;18:34:00;Mazama nemorivaga;;;
5062;26/05/2014 18:53;18:53:00;Mazama nemorivaga;;;
5062;26/05/2014 18:53;18:53:00;Mazama nemorivaga;;;
5062;26/05/2014 18:53;18:53:00;Mazama nemorivaga;;;
5062;26/05/2014 18:53;18:53:00;Mazama nemorivaga;;;
5062;26/05/2014 18:53;18:53:00;Mazama nemorivaga;;;
5062;26/05/2014 18:53;18:53:00;Mazama nemorivaga;;;
5062;28/05/2014 01:09;01:09:00;Mazama nemorivaga;;;
5062;28/05/2014 01:09;01:09:00;Mazama nemorivaga;;;
5062;28/05/2014 01:09;01:09:00;Mazama nemorivaga;;;
5062;28/05/2014 01:10;01:10:00;Mazama nemorivaga;;;
5062;28/05/2014 01:10;01:10:00;Mazama nemorivaga;;;
5062;28/05/2014 01:10;01:10:00;Mazama nemorivaga;;;
5062;04/06/2014 19:13;19:13:00;Mazama nemorivaga;;;
5062;04/06/2014 19:13;19:13:00;Mazama nemorivaga;;;
5062;04/06/2014 19:13;19:13:00;Mazama nemorivaga;;;
5062;09/06/2014 21:58;21:58:00;Mazama nemorivaga;;;
5062;09/06/2014 21:58;21:58:00;Mazama nemorivaga;;;
5062;09/06/2014 21:58;21:58:00;Mazama nemorivaga;;;
5062;09/06/2014 21:58;21:58:00;Mazama nemorivaga;;;
5062;09/06/2014 21:59;21:59:00;Mazama nemorivaga;;;
5062;09/06/2014 21:59;21:59:00;Mazama nemorivaga;;;
5062;09/06/2014 21:59;21:59:00;Mazama nemorivaga;;;
5062;09/06/2014 21:59;21:59:00;Mazama nemorivaga;;;
5062;09/06/2014 21:59;21:59:00;Mazama nemorivaga;;;
5062;14/06/2014 00:54;00:54:00;Mazama nemorivaga;;;
5062;14/06/2014 00:54;00:54:00;Mazama nemorivaga;;;
5062;14/06/2014 00:54;00:54:00;Mazama nemorivaga;;;
5062;14/06/2014 00:54;00:54:00;Mazama nemorivaga;;;
5062;14/06/2014 00:54;00:54:00;Mazama nemorivaga;;;
5062;14/06/2014 00:54;00:54:00;Mazama nemorivaga;;;
5062;14/06/2014 00:54;00:54:00;Mazama nemorivaga;;;
5062;14/06/2014 00:54;00:54:00;Mazama nemorivaga;;;
5062;14/06/2014 00:54;00:54:00;Mazama nemorivaga;;;
5062;15/06/2014 06:08;06:08:00;Mazama nemorivaga;;;
5062;15/06/2014 06:08;06:08:00;Mazama nemorivaga;;;
5062;15/06/2014 06:08;06:08:00;Mazama nemorivaga;;;
5062;18/06/2014 01:09;01:09:00;Mazama nemorivaga;;;
5062;18/06/2014 01:09;01:09:00;Mazama nemorivaga;;;
5062;18/06/2014 01:09;01:09:00;Mazama nemorivaga;;;
5062;25/05/2014 01:05;01:05:00;Nonspecific small cingulata;;;
5062;25/05/2014 01:05;01:05:00;Nonspecific small cingulata;;;
5062;25/05/2014 01:05;01:05:00;Nonspecific small cingulata;;;
5063;09/05/2014 21:20;21:20:00;Cuniculus paca;;;
5063;09/05/2014 21:20;21:20:00;Cuniculus paca;;;
5063;09/05/2014 21:20;21:20:00;Cuniculus paca;;;
5063;09/05/2014 21:20;21:20:00;Cuniculus paca;;;
5063;09/05/2014 21:20;21:20:00;Cuniculus paca;;;
5063;09/05/2014 21:20;21:20:00;Cuniculus paca;;;
5063;04/05/2014 16:41;16:41:00;Dasyprocta fuliginosa;;;
5063;04/05/2014 16:41;16:41:00;Dasyprocta fuliginosa;;;
5063;04/05/2014 16:41;16:41:00;Dasyprocta fuliginosa;;;
5063;04/05/2014 16:42;16:42:00;Dasyprocta fuliginosa;;;
5063;04/05/2014 16:42;16:42:00;Dasyprocta fuliginosa;;;
5063;04/05/2014 16:42;16:42:00;Dasyprocta fuliginosa;;;
5063;04/05/2014 16:42;16:42:00;Dasyprocta fuliginosa;;;
5063;04/05/2014 16:42;16:42:00;Dasyprocta fuliginosa;;;
5063;04/05/2014 16:42;16:42:00;Dasyprocta fuliginosa;;;
5063;07/05/2014 09:24;09:24:00;Dasyprocta fuliginosa;;;
5063;07/05/2014 09:24;09:24:00;Dasyprocta fuliginosa;;;
5063;07/05/2014 09:24;09:24:00;Dasyprocta fuliginosa;;;
5063;07/05/2014 09:24;09:24:00;Dasyprocta fuliginosa;;;
5063;07/05/2014 09:24;09:24:00;Dasyprocta fuliginosa;;;
5063;07/05/2014 09:24;09:24:00;Dasyprocta fuliginosa;;;
5064;07/05/2014 17:23;17:23:00;Dasyprocta fuliginosa;;;
5064;07/05/2014 17:23;17:23:00;Dasyprocta fuliginosa;;;
5064;07/05/2014 17:23;17:23:00;Dasyprocta fuliginosa;;;
5064;07/05/2014 17:23;17:23:00;Dasyprocta fuliginosa;;;
5064;07/05/2014 17:23;17:23:00;Dasyprocta fuliginosa;;;
5064;07/05/2014 17:23;17:23:00;Dasyprocta fuliginosa;;;
5064;09/05/2014 17:47;17:47:00;Dasyprocta fuliginosa;;;
5064;09/05/2014 17:47;17:47:00;Dasyprocta fuliginosa;;;
5064;09/05/2014 17:47;17:47:00;Dasyprocta fuliginosa;;;
5064;09/05/2014 17:49;17:49:00;Dasyprocta fuliginosa;;;
5064;09/05/2014 17:49;17:49:00;Dasyprocta fuliginosa;;;
5064;09/05/2014 17:49;17:49:00;Dasyprocta fuliginosa;;;
5064;09/05/2014 17:49;17:49:00;Dasyprocta fuliginosa;;;
5064;09/05/2014 17:49;17:49:00;Dasyprocta fuliginosa;;;
5064;09/05/2014 17:49;17:49:00;Dasyprocta fuliginosa;;;
5064;10/05/2014 15:22;15:22:00;Dasyprocta fuliginosa;;;
5064;10/05/2014 15:22;15:22:00;Dasyprocta fuliginosa;;;
5064;10/05/2014 15:22;15:22:00;Dasyprocta fuliginosa;;;
5064;10/05/2014 15:23;15:23:00;Dasyprocta fuliginosa;;;
5064;10/05/2014 15:23;15:23:00;Dasyprocta fuliginosa;;;
5064;10/05/2014 15:23;15:23:00;Dasyprocta fuliginosa;;;
5064;11/05/2014 07:36;07:36:00;Dasyprocta fuliginosa;;;
5064;11/05/2014 07:36;07:36:00;Dasyprocta fuliginosa;;;
5064;11/05/2014 07:36;07:36:00;Dasyprocta fuliginosa;;;
5064;12/05/2014 16:23;16:23:00;Dasyprocta fuliginosa;;;
5064;12/05/2014 16:23;16:23:00;Dasyprocta fuliginosa;;;
5064;12/05/2014 16:23;16:23:00;Dasyprocta fuliginosa;;;
5064;12/05/2014 16:23;16:23:00;Dasyprocta fuliginosa;;;
5064;12/05/2014 16:23;16:23:00;Dasyprocta fuliginosa;;;
5064;12/05/2014 16:23;16:23:00;Dasyprocta fuliginosa;;;
5064;13/05/2014 13:39;13:39:00;Dasyprocta fuliginosa;;;
5064;13/05/2014 13:39;13:39:00;Dasyprocta fuliginosa;;;
5064;13/05/2014 13:39;13:39:00;Dasyprocta fuliginosa;;;
5064;15/05/2014 07:13;07:13:00;Dasyprocta fuliginosa;;;
5064;15/05/2014 07:13;07:13:00;Dasyprocta fuliginosa;;;
5064;15/05/2014 07:13;07:13:00;Dasyprocta fuliginosa;;;
5064;15/05/2014 07:13;07:13:00;Dasyprocta fuliginosa;;;
5064;15/05/2014 07:13;07:13:00;Dasyprocta fuliginosa;;;
5064;15/05/2014 07:13;07:13:00;Dasyprocta fuliginosa;;;
5064;15/05/2014 07:13;07:13:00;Dasyprocta fuliginosa;;;
5064;15/05/2014 07:13;07:13:00;Dasyprocta fuliginosa;;;
5064;15/05/2014 07:13;07:13:00;Dasyprocta fuliginosa;;;
5064;18/05/2014 06:51;06:51:00;Dasyprocta fuliginosa;;;
5064;18/05/2014 06:51;06:51:00;Dasyprocta fuliginosa;;;
5064;18/05/2014 06:51;06:51:00;Dasyprocta fuliginosa;;;
5064;18/05/2014 06:51;06:51:00;Dasyprocta fuliginosa;;;
5064;18/05/2014 06:51;06:51:00;Dasyprocta fuliginosa;;;
5064;18/05/2014 06:51;06:51:00;Dasyprocta fuliginosa;;;
5064;18/05/2014 06:54;06:54:00;Dasyprocta fuliginosa;;;
5064;18/05/2014 06:54;06:54:00;Dasyprocta fuliginosa;;;
5064;18/05/2014 06:54;06:54:00;Dasyprocta fuliginosa;;;
5064;20/05/2014 08:28;08:28:00;Dasyprocta fuliginosa;;;
5064;20/05/2014 08:28;08:28:00;Dasyprocta fuliginosa;;;
5064;20/05/2014 08:28;08:28:00;Dasyprocta fuliginosa;;;
5064;20/05/2014 08:28;08:28:00;Dasyprocta fuliginosa;;;
5064;20/05/2014 08:28;08:28:00;Dasyprocta fuliginosa;;;
5064;20/05/2014 08:28;08:28:00;Dasyprocta fuliginosa;;;
5064;20/05/2014 08:30;08:30:00;Dasyprocta fuliginosa;;;
5064;20/05/2014 08:30;08:30:00;Dasyprocta fuliginosa;;;
5064;20/05/2014 08:30;08:30:00;Dasyprocta fuliginosa;;;
5064;20/05/2014 08:30;08:30:00;Dasyprocta fuliginosa;;;
5064;20/05/2014 08:30;08:30:00;Dasyprocta fuliginosa;;;
5064;20/05/2014 08:30;08:30:00;Dasyprocta fuliginosa;;;
5064;24/05/2014 07:27;07:27:00;Dasyprocta fuliginosa;;;
5064;24/05/2014 07:27;07:27:00;Dasyprocta fuliginosa;;;
5064;24/05/2014 07:28;07:28:00;Dasyprocta fuliginosa;;;
5064;27/05/2014 08:11;08:11:00;Dasyprocta fuliginosa;;;
5064;27/05/2014 08:11;08:11:00;Dasyprocta fuliginosa;;;
5064;27/05/2014 08:11;08:11:00;Dasyprocta fuliginosa;;;
5064;27/05/2014 08:12;08:12:00;Dasyprocta fuliginosa;;;
5064;27/05/2014 08:12;08:12:00;Dasyprocta fuliginosa;;;
5064;27/05/2014 08:12;08:12:00;Dasyprocta fuliginosa;;;
5064;27/05/2014 18:01;18:01:00;Dasyprocta fuliginosa;;;
5064;27/05/2014 18:01;18:01:00;Dasyprocta fuliginosa;;;
5064;27/05/2014 18:01;18:01:00;Dasyprocta fuliginosa;;;
5064;31/05/2014 08:57;08:57:00;Dasyprocta fuliginosa;;;
5064;31/05/2014 08:57;08:57:00;Dasyprocta fuliginosa;;;
5064;31/05/2014 08:57;08:57:00;Dasyprocta fuliginosa;;;
5064;07/06/2014 14:19;14:19:00;Dasyprocta fuliginosa;;;
5064;07/06/2014 14:19;14:19:00;Dasyprocta fuliginosa;;;
5064;07/06/2014 14:19;14:19:00;Dasyprocta fuliginosa;;;
5064;07/06/2014 14:20;14:20:00;Dasyprocta fuliginosa;;;
5064;07/06/2014 14:20;14:20:00;Dasyprocta fuliginosa;;;
5064;07/06/2014 14:20;14:20:00;Dasyprocta fuliginosa;;;
5064;10/06/2014 13:43;13:43:00;Dasyprocta fuliginosa;;;
5064;10/06/2014 13:43;13:43:00;Dasyprocta fuliginosa;;;
